6.565287573878184624e-01,9.334089144102060143e-01,9.567853908132104568e-01,7.973155703075762712e-01,9.180055993012851134e-01,8.052000282498866790e-01,8.016067576683406637e-01,9.627491266155789873e-01,9.168410862478636458e-01,7.913967406870884291e-01,8.241824326982216675e-01,7.614797719558790146e-01,7.831413881380083764e-01,6.304199264207660525e-01,4.741397631816358094e-01,7.473973632683779122e-01,8.385560936946839794e-01,9.899999999999999911e-01,2.560137501918979264e-01,8.202574129393651603e-01,3.978419223767056256e-01,8.041382247098713965e-01,7.926269834435961670e-01,3.648107197744601682e-01,9.412445311703633299e-01,7.162924165474896521e-01,7.138442233110527946e-01,8.037847187371121027e-01,7.296365397424927624e-01,9.235168776040246774e-01,8.240190875309930663e-01,6.959546321431345772e-01,8.191275937744287861e-01,4.393957318819463609e-01,2.205032006908329012e-01,6.477356855932532576e-02,3.469866476588661652e-01,7.547950458322624789e-02,3.247122594499551318e-01,5.891875053583247451e-02,3.548041100913777446e-01,8.179294335068929001e-02,8.895042835049624119e-02,1.175827786991599788e-02,9.744272675867836353e-02,2.203056920319690359e-02,1.737715763502023156e-02,1.063775270598802530e-02,8.661071686749182152e-01,2.313235337330935559e-01,4.544787929452522024e-02,3.090287020599740558e-02,4.475027492189487255e-02,7.329665965931055072e-02,1.168385774235417424e-01,3.022379983183210578e-02,1.488309997339963830e-01,4.206921267336575232e-01,2.215242408014249931e-01,6.336812063431931930e-02,2.022312394523181067e-01,1.536872498449084676e-02,6.249605624005381832e-02,3.063785017757763574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.077127781310789900e-01,8.942408738299232329e-01,9.394823428553999989e-01,8.335410745647406916e-01,9.342555576425554120e-01,7.275286448962410280e-01,7.195862922293745356e-01,9.504017440804741756e-01,6.065793353143219546e-01,7.527138704691112014e-01,7.387874177399369469e-01,6.852007905792288911e-01,7.428389195712445936e-01,6.275132224263043623e-01,5.837055782750965038e-01,5.646187633492780744e-01,8.659229968248913223e-02,9.096781291094061528e-01,8.781532348231635421e-01,6.770526125680109697e-01,9.263402581509461164e-01,7.217280674896587866e-01,7.675145976084183363e-01,9.103505773265816448e-01,9.458078794552134960e-01,7.805660835412531195e-01,7.580362580998044608e-01,9.117800640130646617e-01,7.762593626518728973e-01,5.078352627142542763e-01,6.242919722473262434e-01,6.174450974264550362e-01,1.900207641641004502e-02,1.380272985782503813e-02,2.638710703612796860e-02,1.269498013162095526e-02,4.205640711153889322e-02,1.520378105754781155e-02,2.464473358491000438e-02,1.032889040554019720e-02,1.905129238508027761e-02,3.740295606343973372e-02,2.929910815568880639e-02,1.391245342033512605e-02,3.098161093292387674e-02,1.088911107249715231e-02,1.291476327721878363e-02,1.326041043865199866e-02,1.366555465725879763e-02,1.068324411674983002e-02,1.378350291795149909e-02,1.473655922837941584e-02,1.707647984534438335e-02,1.011900268685560905e-02,1.150448206193946041e-02,1.014877079429582843e-02,1.678059036530168274e-02,1.229091035135815475e-02,1.291836816414601921e-02,1.107832154032034437e-02,1.369015841106363887e-02,1.064398782878795031e-02,1.077220274305539481e-02,1.030835852846677739e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.774700629433789423e-01,9.332170105433561513e-01,9.361685862299822247e-01,5.527537953944283711e-01,9.318458884585190116e-01,6.974108068478502842e-01,7.087015035343419145e-01,5.277244462366588174e-01,9.104508173847657426e-01,6.447388337509815104e-01,6.434022936098184875e-01,9.396340018344602196e-01,6.416787481322220321e-01,6.082441179013222676e-01,6.382665240689699981e-01,6.136982667435013639e-01,3.123626725746087712e-02,9.256108148856916351e-01,8.188024322854784431e-01,8.185024903844526634e-01,9.254857336233399678e-01,7.701469339427525762e-01,7.720409690016765136e-01,5.001933037190492426e-01,7.222669880515443230e-01,7.999004953971354803e-01,7.920439571937509804e-01,6.553907219949243190e-01,8.000788930154397738e-01,6.274624316059957962e-01,6.817945389770994069e-01,7.099828762555159267e-01,2.326069831965927454e-02,3.447299102530527320e-02,4.403412942942008801e-02,1.208280586740378623e-02,4.077415880899653428e-02,1.152746546798721905e-02,1.503195574431845545e-02,1.082808087155377220e-02,4.238927158064369899e-02,1.403168482142928136e-02,5.926304223970897678e-02,1.080052480125206875e-02,6.293699788523510197e-02,1.058530269094946734e-02,1.733160989187014153e-02,1.276827251625564652e-02,1.570190878966017112e-02,1.080532146070721511e-02,1.315475916176471818e-02,1.910269866327974839e-02,1.603527858486181526e-02,1.540747867750437775e-02,2.317760431422113271e-02,1.049133722825349238e-02,1.068482423678213111e-02,1.799315416490923636e-02,2.171697983868871307e-02,1.304370302385645525e-02,2.341910454255429624e-02,1.380033021469053225e-02,1.756824481213667064e-02,1.258836765943071277e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.571348915009291414e-01,9.065637483330898361e-01,9.383104723828749050e-01,7.642917541290734640e-01,8.937012515991619166e-01,7.862751409224000287e-01,7.651030747620285455e-01,8.589145822104166106e-01,9.060677994517079004e-01,7.009833767450290853e-01,6.923976567450264019e-01,9.014876379175158494e-01,7.019498297060589032e-01,9.202070348469588712e-01,9.316483131878237067e-01,6.939744848924810361e-01,8.578561721306898757e-01,7.553311298313662991e-01,3.763456760004230128e-01,8.187452357784545942e-01,5.400188483892489621e-01,7.647964424561013441e-01,7.388417650006475768e-01,7.015052709353306604e-01,9.127429925131528288e-01,7.335694882507708403e-01,7.341128932588359968e-01,8.635872141449304484e-01,7.378023203884173098e-01,5.916294072158044814e-01,5.650111413255169968e-01,8.090147332961628024e-01,5.660140393472662401e-01,1.745480699855330720e-01,2.876166444196034955e-01,3.691808916618322112e-02,4.058005188135878072e-01,2.889236488295288119e-02,7.383742094003209466e-02,2.143449160394043235e-02,4.539623230086642924e-01,1.943560351996626856e-01,3.705681997578240128e-01,2.101652430556854786e-02,3.763681693544936868e-01,3.238015736952486179e-02,3.677829616365781429e-01,1.485080592283119505e-02,6.171620061409939240e-01,7.019612537169039879e-02,3.316534838918703404e-02,4.521058714334862116e-02,5.351252994401003299e-02,1.258042992702817706e-02,2.423304839767820296e-02,1.219155750367068025e-02,1.391813437865468406e-01,1.569734841328597197e-01,1.164023287114120675e-01,4.631544700034902901e-02,1.207619163547013208e-01,3.056481751187464097e-02,2.835626987099115065e-02,2.819548080841320914e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.165501221671270793e-01,9.179662688696224038e-01,9.458921995823563744e-01,7.053767102997622329e-01,8.366629759528069199e-01,7.602880443111512676e-01,7.623368508994470272e-01,6.505224620106587752e-01,9.423134212783775832e-01,7.903403521229952489e-01,8.306922524180246903e-01,9.516844361618748138e-01,7.912201162330434467e-01,6.503174492382512994e-01,8.956131534321200016e-01,7.226689590136595731e-01,9.164768612111312551e-01,9.314817457361040942e-01,9.794903993091580441e-01,7.472661569783154434e-01,9.286762141252449254e-01,7.239048071217522029e-01,7.252484917209602866e-01,4.627004022212158896e-01,9.520293888395200410e-01,8.034127492555869221e-01,8.407053510906979943e-01,9.418476612262762782e-01,7.145073195777247310e-01,8.690610277020981433e-01,8.747192993963819330e-01,6.735144577687530720e-01,5.491565796477771988e-01,2.222378355503526748e-01,1.902693576405325437e-01,1.751533830662765634e-01,1.694937353981313122e-01,5.471542296691671997e-02,8.278873041564190072e-02,1.423569213278675152e-02,1.787516386275063707e-01,3.425268246722101839e-02,8.379039200005429511e-02,1.787858124529666942e-02,8.429604090756986912e-02,2.198924502334653058e-02,3.178238143365359064e-02,2.071100635329951173e-02,6.040779458460833196e-01,1.021802824788317493e-01,2.055524786506683632e-01,4.489862407806850808e-02,2.202957342673063090e-01,4.369249907091406204e-02,5.431100190259027100e-02,1.052185886283734696e-02,1.399385219546548653e-01,4.743004119295270854e-02,4.932747900867084923e-02,3.421999470128510301e-02,2.932568456066564355e-02,1.275745207696641140e-02,2.191455957110241548e-02,1.073850347607159701e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.794255412038758823e-01,7.825816503648350686e-01,6.951780156621991669e-01,8.285490241194455319e-01,3.385045968699789132e-01,8.421158627792660889e-01,8.490587656217771784e-01,3.143159929285481713e-01,7.322796937065932932e-01,7.769084183178893710e-01,7.929374560132942396e-01,6.004638924691247936e-01,8.060153469030327811e-01,7.762927701177656514e-01,7.362158060536078130e-01,7.109266709644022075e-01,3.618671391356529515e-02,6.097772864044429530e-01,3.209144059678804561e-01,7.867237342353182727e-01,5.183112163066780909e-01,6.939645874884231569e-01,7.141054508505533249e-01,5.377635699842787664e-01,6.450529493266764502e-01,8.054186380921309896e-01,9.278712251478585804e-01,3.721089656965996251e-01,9.179293286392750106e-01,2.837369776215349915e-01,3.398467923525442802e-01,8.965681270293293093e-01,1.478437859508040589e-02,1.948086025930300530e-02,1.517675002930046410e-02,1.159326200675658489e-02,1.059359326953187783e-02,1.479426575374561369e-02,7.068786435927534861e-02,2.633984326151788541e-02,1.440897337771756583e-02,1.458634589001398668e-02,1.773644833669448667e-02,1.045379222984446285e-02,2.440160641849855455e-02,2.733937311822821903e-02,2.754288320007064472e-02,2.166787811512536216e-02,1.447096379440279690e-02,2.155187138212197318e-02,1.057534535187349030e-02,1.188256368462171399e-02,1.115220829797014881e-02,1.167689827459902734e-02,1.435285330472038656e-02,1.367331046526933103e-02,1.011477190744781464e-02,1.031428629665100127e-02,1.163476853751533799e-02,1.256107189656855382e-02,1.138971258539363783e-02,1.026910007488494349e-02,1.101627201499482539e-02,1.178967854206019496e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.253144511531382843e-01,7.480968965325610620e-01,8.845102468297501019e-01,7.450793140043947549e-01,8.319499696839507408e-01,8.177340297865735019e-01,8.149093690377746668e-01,5.517733098664530100e-01,8.305530512478491723e-01,7.149727887965906525e-01,7.555717271606847696e-01,4.077022605359658658e-01,7.655135722783060759e-01,7.262669144788087561e-01,8.656304021351668432e-01,5.725446149831420195e-01,8.359931043122846850e-01,8.453058700429609829e-01,9.508150821372741701e-01,7.268846423636075027e-01,8.662732690356214071e-01,7.717734129778264229e-01,7.956834925743915266e-01,9.707155930692841217e-01,9.251856114575323087e-01,7.533655739941548246e-01,8.294085545559913841e-01,9.321091047999954249e-01,8.211291155908554407e-01,9.335217968104674302e-01,9.470552931734498303e-01,6.545737117255546744e-01,5.626432053553870327e-01,2.681208813259220447e-01,9.872554357857452056e-02,2.869816492493008214e-02,1.465051959936884973e-01,5.177447900501551403e-02,3.092078396454334688e-01,4.538899043038601561e-02,1.124166236598681257e-01,6.933155346762183424e-02,1.110927018400230393e-01,1.306309489949919814e-02,1.209788906720435375e-01,1.438039135690412015e-02,4.063531866377857737e-02,1.271191832244423711e-02,6.252084235865532635e-01,1.103713753819202947e-01,9.101580208642380543e-02,6.537979263815328623e-02,7.924309311427982228e-02,2.365148392901670477e-02,2.612307804737904610e-02,1.330894892624934212e-02,2.040299083362130395e-01,1.633201749886124474e-02,2.752188159235961079e-02,1.519435755547348006e-02,3.433196002839361549e-02,1.157972230799498778e-02,3.469944336554890707e-02,1.200398604775644931e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.064075788665274525e-01,7.494087391864837633e-01,9.683487183626474648e-01,8.169947921040053851e-01,9.305062966214636688e-01,8.222614823159122288e-01,8.159247983559356765e-01,9.260503541596832866e-01,9.352962673756973766e-01,7.763522713540548237e-01,7.693807428394530135e-01,9.418269373570467007e-01,7.717991656148144308e-01,9.098869515252865359e-01,9.280800692874862090e-01,7.314492507368118845e-01,7.982775768781091852e-01,7.647438516699727185e-01,7.846430679623364046e-01,8.280473529393963528e-01,9.599309892184377802e-01,8.451181798133395873e-01,8.378216873097852346e-01,8.634015744265794989e-01,9.573102274211146012e-01,7.732857290936853145e-01,8.035448204902218006e-01,9.610319245544719502e-01,7.928702434223777740e-01,5.982043029982665461e-01,6.110276726170015271e-01,7.646364494389517041e-01,5.511534780826139457e-01,2.564512034299059606e-01,1.455575333302345786e-01,1.190293455672916112e-01,1.621649936227193001e-01,1.406175660069527156e-01,2.313089592471815614e-01,2.424230686124257544e-02,2.430821036201871732e-01,7.897228449491443258e-02,2.368494284319003218e-01,7.553799566918852071e-02,2.431559991317807645e-01,4.085905008375355363e-02,1.998698989908633539e-01,2.070749709200831595e-02,6.205705972668177361e-01,2.727663957529368605e-02,5.818839208302789556e-02,2.035944700978083444e-01,7.346554349894615643e-02,1.277156540955406150e-01,9.916310864740901510e-02,3.202249096707215914e-02,1.338466444155336221e-01,9.113723853182305323e-02,1.119503597376746429e-01,1.111101078404542475e-01,1.047569860356567240e-01,3.704578551724888036e-02,2.049360209040440584e-02,4.048856863688763547e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.684894812165781131e-01,5.399980657610392587e-01,4.838796929659001655e-01,7.310241333860361124e-01,7.845935925778505515e-01,7.823724224121331172e-01,7.829151601417746464e-01,8.952619505428155433e-01,7.583139683858990399e-01,6.685275083748417613e-01,6.544318442978313000e-01,7.983471290918700003e-01,6.726167347225526782e-01,6.069494587513595274e-01,5.226759856430031048e-01,6.506194463787570159e-01,2.331050661628368548e-02,7.982582285922310561e-01,9.445818296887857901e-01,7.176557979304227786e-01,8.433384828177142856e-01,5.682234439542591664e-01,6.121561472410800286e-01,8.160112250894768771e-01,9.636607486227687369e-01,5.754758868835906371e-01,5.558955596273438271e-01,8.663029991875821345e-01,5.923153371732253758e-01,9.033584397004214006e-01,9.432702247548332419e-01,4.886822401618718392e-01,2.142290391290860990e-02,4.092185579004514046e-02,1.195395039346104638e-02,1.656805621708250589e-02,1.866962799483604107e-02,1.176247020595713039e-02,2.715638654889611370e-02,1.194805396839001416e-02,1.464061889211827443e-02,2.002597557632582875e-02,1.669378485633857268e-02,1.728273490791511907e-02,1.713776026448848161e-02,1.168877179232748371e-02,1.067929651328321933e-02,1.107525278382381559e-02,1.599712792421962432e-02,1.770201266157769848e-02,1.479294029635122229e-02,1.144916188653415275e-02,1.667316087988819640e-02,1.164597445278672296e-02,1.125681203422452918e-02,1.001794466746240564e-02,1.860427130195011977e-02,1.246039970807123753e-02,1.252866473600961275e-02,1.039171951612966570e-02,1.243770046732536189e-02,1.018031973292595795e-02,1.267637507092325005e-02,1.131981891883898465e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.885461786122039352e-01,7.799944986762809007e-01,9.008412628524948840e-01,8.256812493541459963e-01,8.991034111456001066e-01,8.131878968149671705e-01,8.644082447902884381e-01,4.890135656493438399e-01,9.508713095710207286e-01,7.776318486609262726e-01,7.524056782017813916e-01,8.705803233788529383e-01,6.569374212416242420e-01,9.306357874362666260e-01,7.671327610926527152e-01,7.058547030794968258e-01,5.121708318043858427e-02,8.665716913812657740e-01,9.379469061474898783e-01,8.581458290702953517e-01,9.053970068414014527e-01,6.374911435639576407e-01,6.518632382243222390e-01,9.053371524299087536e-01,9.481040572927752486e-01,5.876834576570890700e-01,5.869922981233913761e-01,7.226406346965149607e-01,5.964209571462001369e-01,9.420661620389987334e-01,8.811896094805120594e-01,7.615031488489182321e-01,2.316924373646371549e-02,3.023220898426100950e-02,2.234843919758697922e-02,3.640483778050759844e-02,2.517980035961955854e-02,1.357541302914032182e-02,2.246890204861131529e-02,1.129487088235587786e-02,3.798555206361563241e-02,1.672946011634778019e-02,1.909870370029426861e-02,1.149161502677454455e-02,1.616225635073141598e-02,1.092110182222356604e-02,1.132555359912123388e-02,1.004903264997589023e-02,1.471441264324519806e-02,2.922518980238889008e-02,1.699183249059147555e-02,1.029244718515361610e-02,1.924675240999415560e-02,1.625448201753779826e-02,1.708917995587459771e-02,1.034980219489086035e-02,1.915362469382415889e-02,1.883202876971267967e-02,2.220861584142052453e-02,1.633377912448083849e-02,2.325500497154005600e-02,1.206215770125948147e-02,1.611404577728092410e-02,1.429589338016555924e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
